ts_code,symbol,name,trade_date,open,close,high,low,volume,amount,pct_chg,adjust_type,pb,ps_ttm,total_mv
002202.SZ,002202,金风科技,2024-04-01,7.33,7.42,7.44,7.31,188865.0,144355525.64,1.78,qfq,0.90292066,0.6414154,32364018176.02
002202.SZ,002202,金风科技,2024-04-02,7.66,7.68,7.73,7.57,554161.0,437796975.38,3.5,qfq,0.9335681,0.66318668,33462535764.24
002202.SZ,002202,金风科技,2024-04-03,7.63,7.6,7.68,7.55,262432.0,205509859.43,-1.04,qfq,0.92413812,0.65648782,33124530352.48
002202.SZ,002202,金风科技,2024-04-08,7.56,7.45,7.61,7.45,224234.0,173664921.33,-1.97,qfq,0.9064569,0.64392747,32490770205.43
002202.SZ,002202,金风科技,2024-04-09,7.44,7.6,7.61,7.43,197359.0,154151965.22,2.01,qfq,0.92413812,0.65648782,33124530352.48
002202.SZ,002202,金风科技,2024-04-10,7.56,7.47,7.57,7.44,156356.0,121030166.61,-1.71,qfq,0.9088144,0.64560218,32575271558.37
002202.SZ,002202,金风科技,2024-04-11,7.39,7.52,7.58,7.37,167140.0,129473101.44,0.67,qfq,0.91470814,0.64978897,32786524940.72
002202.SZ,002202,金风科技,2024-04-12,7.52,7.41,7.58,7.4,149436.0,115422850.59,-1.46,qfq,0.90174191,0.64057804,32321767499.55
002202.SZ,002202,金风科技,2024-04-15,7.36,7.44,7.52,7.3,192646.0,147619921.62,0.4,qfq,0.90527816,0.64309011,32448519528.96
002202.SZ,002202,金风科技,2024-04-16,7.36,7.16,7.45,7.15,241420.0,181090862.73,-3.76,qfq,0.87227322,0.61964412,31265500587.8
002202.SZ,002202,金风科技,2024-04-17,7.2,7.44,7.44,7.19,210333.0,159782649.49,3.91,qfq,0.90527816,0.64309011,32448519528.96
002202.SZ,002202,金风科技,2024-04-18,7.44,7.43,7.47,7.36,183556.0,140756316.08,-0.13,qfq,0.90409941,0.64225276,32406268852.49
002202.SZ,002202,金风科技,2024-04-19,7.41,7.2,7.44,7.18,231893.0,174098267.34,-3.1,qfq,0.87698821,0.62299355,31434503293.68
002202.SZ,002202,金风科技,2024-04-22,7.22,7.11,7.27,7.09,189618.0,140162989.86,-1.25,qfq,0.86637949,0.61545734,31054247205.45
002202.SZ,002202,金风科技,2024-04-23,7.12,7.02,7.18,7.02,163051.0,119145980.95,-1.27,qfq,0.85577076,0.60792112,30673991117.22
002202.SZ,002202,金风科技,2024-04-24,7.04,7.07,7.07,6.97,137935.0,100337484.54,0.71,qfq,0.86166449,0.61210791,30885244499.57
002202.SZ,002202,金风科技,2024-04-25,7.03,7.09,7.13,7.0,133101.0,97400260.54,0.28,qfq,0.86402199,0.61378262,30969745852.51
002202.SZ,002202,金风科技,2024-04-26,7.06,7.19,7.2,7.05,181987.0,134216290.09,1.41,qfq,0.87580947,0.62215619,31392252617.21
002202.SZ,002202,金风科技,2024-04-29,7.16,7.6,7.63,7.13,582709.0,450772997.96,5.7,qfq,0.92413812,0.63858533,33124530352.48
002202.SZ,002202,金风科技,2024-04-30,7.58,7.39,7.59,7.32,381671.0,291926120.62,-2.76,qfq,0.89938442,0.62148036,32237266146.61
002202.SZ,002202,金风科技,2024-05-06,7.59,7.61,7.66,7.55,397835.0,312634768.89,2.98,qfq,0.92531687,0.63939985,33166781028.95
002202.SZ,002202,金风科技,2024-05-07,7.62,7.66,7.66,7.52,279415.0,219545620.32,0.66,qfq,0.9312106,0.64347246,33378034411.3
002202.SZ,002202,金风科技,2024-05-08,7.65,7.56,7.71,7.54,223864.0,175924621.48,-1.31,qfq,0.91942313,0.63532724,32955527646.6
002202.SZ,002202,金风科技,2024-05-09,7.53,7.68,7.7,7.53,257777.0,203801987.05,1.59,qfq,0.9335681,0.64510151,33462535764.24
002202.SZ,002202,金风科技,2024-05-10,7.76,7.76,7.8,7.64,386459.0,307981079.74,1.04,qfq,0.94299808,0.65161768,33800541176.0
002202.SZ,002202,金风科技,2024-05-13,7.71,7.8,7.84,7.64,310693.0,248873792.95,0.52,qfq,0.94771307,0.65487577,33969543881.88
002202.SZ,002202,金风科技,2024-05-14,7.82,7.75,7.91,7.73,309880.0,249437011.94,-0.64,qfq,0.94181933,0.65080316,33758290499.53
002202.SZ,002202,金风科技,2024-05-15,7.72,7.65,7.8,7.63,211128.0,167562817.36,-1.29,qfq,0.93003186,0.64265794,33335783734.83
002202.SZ,002202,金风科技,2024-05-16,7.66,7.6,7.74,7.58,191033.0,150696459.84,-0.65,qfq,0.92413812,0.63858533,33124530352.48
002202.SZ,002202,金风科技,2024-05-17,7.61,7.68,7.68,7.55,158519.0,124444771.2,1.05,qfq,0.9335681,0.64510151,33462535764.24
002202.SZ,002202,金风科技,2024-05-20,7.66,7.72,7.79,7.64,196095.0,156381351.84,0.52,qfq,0.93828309,0.64835959,33631538470.12
002202.SZ,002202,金风科技,2024-05-21,7.7,7.65,7.73,7.62,150629.0,119055839.04,-0.91,qfq,0.93003186,0.64265794,33335783734.83
002202.SZ,002202,金风科技,2024-05-22,7.64,7.8,7.8,7.63,235617.0,188170411.96,1.96,qfq,0.94771307,0.65487577,33969543881.88
002202.SZ,002202,金风科技,2024-05-23,7.76,7.61,7.78,7.58,190655.0,150395239.56,-2.44,qfq,0.92531687,0.63939985,33166781028.95
002202.SZ,002202,金风科技,2024-05-24,7.56,7.61,7.71,7.56,177017.0,139609389.64,0.0,qfq,0.92531687,0.63939985,33166781028.95
002202.SZ,002202,金风科技,2024-05-27,7.62,7.66,7.66,7.56,144848.0,113753191.33,0.66,qfq,0.9312106,0.64347246,33378034411.3
002202.SZ,002202,金风科技,2024-05-28,7.64,7.73,7.86,7.63,384951.0,307942390.59,0.91,qfq,0.93946184,0.64917412,33673789146.59
002202.SZ,002202,金风科技,2024-05-29,7.88,7.7,7.9,7.64,473298.0,380122737.53,-0.39,qfq,0.93592559,0.64673055,33547037117.18
002202.SZ,002202,金风科技,2024-05-30,7.75,7.68,7.8,7.66,281443.0,224252502.63,-0.26,qfq,0.9335681,0.64510151,33462535764.24
002202.SZ,002202,金风科技,2024-05-31,7.67,7.56,7.7,7.56,285734.0,223822303.24,-1.56,qfq,0.91942313,0.63532724,32955527646.6
002202.SZ,002202,金风科技,2024-06-03,7.56,7.43,7.56,7.33,331274.0,253689806.22,-1.72,qfq,0.90409941,0.62473845,32406268852.49
002202.SZ,002202,金风科技,2024-06-04,7.42,7.55,7.57,7.3,268508.0,206213855.35,1.62,qfq,0.91824438,0.63451272,32913276970.13
002202.SZ,002202,金风科技,2024-06-05,7.54,7.49,7.6,7.48,191684.0,148807067.43,-0.79,qfq,0.91117189,0.62962559,32659772911.31
002202.SZ,002202,金风科技,2024-06-06,7.49,7.45,7.54,7.41,224167.0,172846808.57,-0.53,qfq,0.9064569,0.6263675,32490770205.43
002202.SZ,002202,金风科技,2024-06-07,7.45,7.38,7.53,7.26,285260.0,217321739.23,-0.94,qfq,0.89820567,0.62066584,32195015470.14
002202.SZ,002202,金风科技,2024-06-11,7.35,7.29,7.4,7.24,267164.0,201551539.89,-1.22,qfq,0.88759694,0.61333514,31814759381.91
002202.SZ,002202,金风科技,2024-06-12,7.3,7.19,7.31,7.14,334958.0,249033924.92,-1.37,qfq,0.87580947,0.60518992,31392252617.21
002202.SZ,002202,金风科技,2024-06-13,7.19,7.13,7.25,7.1,435858.0,322800635.91,-0.83,qfq,0.86873698,0.60030279,31138748558.39
002202.SZ,002202,金风科技,2024-06-14,7.12,7.46,7.46,7.06,873088.0,655788882.47,4.63,qfq,0.90763565,0.62718202,32533020881.9
002202.SZ,002202,金风科技,2024-06-17,7.31,7.08,7.31,6.93,794533.0,580339280.06,-5.09,qfq,0.86284324,0.59623018,30927495176.04
002202.SZ,002202,金风科技,2024-06-18,7.02,7.1,7.11,6.98,263035.0,191890405.0,0.28,qfq,0.86520074,0.59785922,31011996528.98
002202.SZ,002202,金风科技,2024-06-19,7.11,6.96,7.11,6.94,244960.0,176998923.53,-1.97,qfq,0.84869827,0.58645591,30420487058.4
002202.SZ,002202,金风科技,2024-06-20,6.92,6.78,6.97,6.77,236696.0,167470184.05,-2.59,qfq,0.82748081,0.57179452,29659974881.94
002202.SZ,002202,金风科技,2024-06-21,6.76,6.72,6.83,6.72,202305.0,141631628.04,-0.88,qfq,0.82040833,0.56690738,29406470823.12
002202.SZ,002202,金风科技,2024-06-24,6.71,6.58,6.71,6.52,234849.0,160788838.89,-2.08,qfq,0.80390586,0.55550407,28814961352.54
002202.SZ,002202,金风科技,2024-06-25,6.57,6.55,6.66,6.51,178986.0,122128685.1,-0.46,qfq,0.80036962,0.55306051,28688209323.13
002202.SZ,002202,金风科技,2024-06-26,6.53,6.6,6.62,6.46,221505.0,150288109.47,0.76,qfq,0.80626336,0.55713312,28899462705.48
002202.SZ,002202,金风科技,2024-06-27,6.61,6.45,6.62,6.45,191343.0,128889705.91,-2.27,qfq,0.78858214,0.54491529,28265702558.43
002202.SZ,002202,金风科技,2024-06-28,6.44,6.48,6.6,6.43,212784.0,143849001.57,0.47,qfq,0.79211839,0.54735885,28392454587.84
002202.SZ,002202,金风科技,2024-07-01,6.49,6.52,6.56,6.42,194772.0,131098153.11,0.62,qfq,0.78265307,0.55061694,28561457293.72
002202.SZ,002202,金风科技,2024-07-02,6.51,6.55,6.58,6.46,209789.0,142150925.35,0.46,qfq,0.78612638,0.55306051,28688209323.13
002202.SZ,002202,金风科技,2024-07-03,6.54,6.54,6.59,6.5,183150.0,124368285.02,-0.15,qfq,0.78496861,0.55224599,28645958646.66
002202.SZ,002202,金风科技,2024-07-04,6.54,6.35,6.58,6.35,193392.0,128958771.3,-2.91,qfq,0.76297096,0.53677007,27843195793.73
002202.SZ,002202,金风科技,2024-07-05,6.34,6.39,6.41,6.29,132976.0,87892775.68,0.63,qfq,0.76760205,0.54002815,28012198499.61
002202.SZ,002202,金风科技,2024-07-08,6.42,6.29,6.42,6.26,137965.0,90467586.36,-1.56,qfq,0.75602434,0.53188293,27589691734.91
002202.SZ,002202,金风科技,2024-07-09,6.29,6.45,6.46,6.22,193216.0,127470014.22,2.54,qfq,0.77454867,0.54491529,28265702558.43
002202.SZ,002202,金风科技,2024-07-10,6.44,6.45,6.53,6.39,145574.0,97616066.23,0.0,qfq,0.77454867,0.54491529,28265702558.43
002202.SZ,002202,金风科技,2024-07-11,6.53,6.71,6.75,6.53,269815.0,186254387.46,4.03,qfq,0.80465071,0.56609286,29364220146.65
002202.SZ,002202,金风科技,2024-07-12,6.71,6.7,6.74,6.67,147903.0,102719217.4,-0.15,qfq,0.80349294,0.56527834,29321969470.18
002202.SZ,002202,金风科技,2024-07-15,6.69,6.62,6.69,6.59,122920.0,84431910.27,-1.19,qfq,0.79423078,0.55876216,28983964058.42
002202.SZ,002202,金风科技,2024-07-16,6.62,6.63,6.65,6.53,123143.0,84163450.0,0.15,qfq,0.79538855,0.55957668,29026214734.89
002202.SZ,002202,金风科技,2024-07-17,6.66,6.65,6.72,6.62,150157.0,103795385.06,0.3,qfq,0.79770409,0.56120573,29110716087.83
002202.SZ,002202,金风科技,2024-07-18,6.64,6.7,6.72,6.54,150918.0,104097874.52,0.75,qfq,0.80349294,0.56527834,29321969470.18
002202.SZ,002202,金风科技,2024-07-19,6.68,6.73,6.74,6.66,143030.0,99308671.68,0.45,qfq,0.80696625,0.56772191,29448721499.59
002202.SZ,002202,金风科技,2024-07-22,6.73,6.84,6.91,6.71,292728.0,206488619.44,1.63,qfq,0.81970173,0.57668165,29913478940.76
002202.SZ,002202,金风科技,2024-07-23,6.82,7.02,7.17,6.78,625761.0,455503708.0,2.63,qfq,0.84054161,0.59134305,30673991117.22
002202.SZ,002202,金风科技,2024-07-24,6.98,7.17,7.35,6.95,644969.0,480840079.86,2.14,qfq,0.85790817,0.60356088,31307751264.27
002202.SZ,002202,金风科技,2024-07-25,7.19,7.55,7.58,7.13,956047.0,732769562.17,5.3,qfq,0.90190346,0.63451272,32913276970.13
002202.SZ,002202,金风科技,2024-07-26,7.48,8.0,8.12,7.46,1354962.0,1104995480.41,5.96,qfq,0.95400315,0.67116621,34814557411.28
002202.SZ,002202,金风科技,2024-07-29,7.97,7.69,7.97,7.61,844500.0,672218544.08,-3.88,qfq,0.91811225,0.64591603,33504786440.71
002202.SZ,002202,金风科技,2024-07-30,7.64,7.8,7.9,7.61,668518.0,536521520.34,1.43,qfq,0.93084773,0.65487577,33969543881.88
002202.SZ,002202,金风科技,2024-07-31,7.76,7.77,7.84,7.7,553003.0,442617632.56,-0.38,qfq,0.92737442,0.6524322,33842791852.47
002202.SZ,002202,金风科技,2024-08-01,7.73,7.75,7.91,7.7,392989.0,315911837.4,-0.26,qfq,0.92505888,0.65080316,33758290499.53
002202.SZ,002202,金风科技,2024-08-02,7.7,7.5,7.83,7.49,528638.0,414609974.07,-3.23,qfq,0.89611461,0.63044011,32702023587.78
002202.SZ,002202,金风科技,2024-08-05,7.46,7.42,7.6,7.42,399400.0,309782875.42,-1.07,qfq,0.88685244,0.62392393,32364018176.02
002202.SZ,002202,金风科技,2024-08-06,7.52,7.48,7.6,7.43,278232.0,215382704.17,0.81,qfq,0.89379907,0.62881106,32617522234.84
002202.SZ,002202,金风科技,2024-08-07,7.51,7.57,7.64,7.45,243218.0,189622124.38,1.2,qfq,0.904219,0.63614176,32997778323.07
002202.SZ,002202,金风科技,2024-08-08,7.52,7.57,7.59,7.44,256126.0,198858163.49,0.0,qfq,0.904219,0.63614176,32997778323.07
002202.SZ,002202,金风科技,2024-08-09,7.57,7.49,7.67,7.47,181902.0,141715290.86,-1.06,qfq,0.89495684,0.62962559,32659772911.31
002202.SZ,002202,金风科技,2024-08-12,7.63,7.51,7.74,7.44,269613.0,209312809.45,0.27,qfq,0.89727238,0.63125463,32744274264.25
002202.SZ,002202,金风科技,2024-08-13,7.44,7.57,7.64,7.4,235504.0,182973754.23,0.8,qfq,0.904219,0.63614176,32997778323.07
002202.SZ,002202,金风科技,2024-08-14,7.58,7.41,7.62,7.41,196764.0,151571440.49,-2.11,qfq,0.88569467,0.62310941,32321767499.55
002202.SZ,002202,金风科技,2024-08-15,7.41,7.46,7.54,7.39,171310.0,131940848.24,0.67,qfq,0.89148352,0.62718202,32533020881.9
002202.SZ,002202,金风科技,2024-08-16,7.51,7.39,7.54,7.36,157475.0,119047619.82,-0.94,qfq,0.87180142,0.61333514,31814759381.91
002202.SZ,002202,金风科技,2024-08-19,7.37,7.33,7.48,7.31,199241.0,149660330.0,-0.81,qfq,0.8648548,0.60844801,31561255323.09
002202.SZ,002202,金风科技,2024-08-20,7.36,7.2,7.37,7.17,170006.0,125361036.36,-1.77,qfq,0.84980377,0.59785922,31011996528.98
002202.SZ,002202,金风科技,2024-08-21,7.2,7.18,7.22,7.12,118749.0,86737065.53,-0.28,qfq,0.84748823,0.59623018,30927495176.04
002202.SZ,002202,金风科技,2024-08-22,7.24,7.22,7.35,7.18,204234.0,150522624.98,0.56,qfq,0.85211932,0.59948827,31096497881.92
002202.SZ,002202,金风科技,2024-08-23,7.19,7.25,7.33,7.16,188087.0,138676056.16,0.42,qfq,0.85559263,0.60193183,31223249911.33
002202.SZ,002202,金风科技,2024-08-26,7.58,7.82,7.99,7.52,1227325.0,985306471.75,7.86,qfq,0.92158556,0.65103568,33631538470.12
002202.SZ,002202,金风科技,2024-08-27,7.85,8.11,8.21,7.78,1280598.0,1043878779.06,3.71,qfq,0.95516092,0.67475431,34856808087.75
002202.SZ,002202,金风科技,2024-08-28,8.08,8.28,8.33,7.95,821543.0,684063160.25,2.1,qfq,0.97484302,0.68865834,35575069587.74
002202.SZ,002202,金风科技,2024-08-29,8.27,8.21,8.36,8.19,612053.0,513173352.15,-0.85,qfq,0.96673863,0.68293315,35279314852.45
002202.SZ,002202,金风科技,2024-08-30,8.2,8.12,8.28,8.1,753132.0,626423241.55,-1.1,qfq,0.95631869,0.6755722,34899058764.22
002202.SZ,002202,金风科技,2024-09-02,8.08,8.14,8.26,8.06,445108.0,369875199.98,0.25,qfq,0.95863423,0.67720796,34983560117.16
002202.SZ,002202,金风科技,2024-09-03,8.09,8.23,8.3,8.07,373061.0,311544077.18,1.11,qfq,0.96905417,0.68456892,35363816205.39
002202.SZ,002202,金风科技,2024-09-04,8.19,8.26,8.46,8.14,523034.0,441937380.62,0.36,qfq,0.97252748,0.68702257,35490568234.8
002202.SZ,002202,金风科技,2024-09-05,8.26,8.2,8.35,8.18,298198.0,250037244.91,-0.73,qfq,0.96558086,0.68211527,35237064175.98
002202.SZ,002202,金风科技,2024-09-06,8.2,8.06,8.25,8.06,265992.0,220274818.23,-1.71,qfq,0.94937206,0.67066489,34645554705.4
002202.SZ,002202,金风科技,2024-09-09,8.05,8.05,8.11,8.0,283414.0,232313169.76,-0.12,qfq,0.94821429,0.66984701,34603304028.93
002202.SZ,002202,金风科技,2024-09-10,8.05,8.08,8.11,7.94,262846.0,214470125.89,0.37,qfq,0.95168761,0.67230066,34730056058.34
002202.SZ,002202,金风科技,2024-09-11,8.02,8.09,8.14,8.02,193875.0,159479435.33,0.12,qfq,0.95284538,0.67311854,34772306734.81
002202.SZ,002202,金风科技,2024-09-12,8.05,8.08,8.2,8.04,259528.0,214154063.48,-0.12,qfq,0.95168761,0.67230066,34730056058.34
002202.SZ,002202,金风科技,2024-09-13,8.11,8.02,8.17,8.0,216159.0,177714947.88,-0.74,qfq,0.94474098,0.66739336,34476551999.52
002202.SZ,002202,金风科技,2024-09-18,7.97,8.1,8.11,7.92,201622.0,164527049.49,1.0,qfq,0.95400315,0.67393643,34814557411.28
002202.SZ,002202,金风科技,2024-09-19,8.12,8.08,8.17,8.03,309207.0,254444616.28,-0.25,qfq,0.95168761,0.67230066,34730056058.34
002202.SZ,002202,金风科技,2024-09-20,8.08,8.07,8.14,8.02,229052.0,188029972.55,-0.12,qfq,0.95052983,0.67148278,34687805381.87
002202.SZ,002202,金风科技,2024-09-23,8.08,8.02,8.11,7.98,248372.0,203115561.53,-0.62,qfq,0.94474098,0.66739336,34476551999.52
002202.SZ,002202,金风科技,2024-09-24,8.1,8.28,8.29,8.05,453026.0,377763291.72,3.24,qfq,0.97484302,0.68865834,35575069587.74
002202.SZ,002202,金风科技,2024-09-25,8.33,8.43,8.58,8.29,534035.0,459646656.54,1.81,qfq,0.99220958,0.7009266,36208829734.79
002202.SZ,002202,金风科技,2024-09-26,8.43,8.61,8.62,8.35,455354.0,392870898.86,2.14,qfq,1.01304946,0.71564851,36969341911.25
002202.SZ,002202,金风科技,2024-09-27,8.74,9.0,9.13,8.67,742353.0,670769320.51,4.53,qfq,1.05820252,0.74754599,38617118293.58
002202.SZ,002202,金风科技,2024-09-30,9.27,9.88,9.9,9.17,1185388.0,1152123936.62,9.78,qfq,1.15303945,0.81951978,42335177822.94
002202.SZ,002202,金风科技,2024-10-08,10.88,10.88,10.88,10.46,1626698.0,1773543770.11,10.12,qfq,1.26811325,0.90130819,46560245469.94
002202.SZ,002202,金风科技,2024-10-09,10.67,10.25,10.67,10.09,1151013.0,1214863810.39,-5.79,qfq,1.19561676,0.84978149,43898452852.33
002202.SZ,002202,金风科技,2024-10-10,10.24,10.28,10.62,10.15,800267.0,841764180.51,0.29,qfq,1.19906897,0.85223514,44025204881.74
002202.SZ,002202,金风科技,2024-10-11,10.3,9.69,10.3,9.56,670240.0,668925200.3,-5.74,qfq,1.13117543,0.80397999,41532414970.01
002202.SZ,002202,金风科技,2024-10-14,9.7,9.93,9.98,9.66,487023.0,485307716.28,2.48,qfq,1.15879314,0.8236092,42546431205.29
002202.SZ,002202,金风科技,2024-10-15,9.94,9.59,9.94,9.57,452889.0,448585829.14,-3.42,qfq,1.11966805,0.79580115,41109908205.31
002202.SZ,002202,金风科技,2024-10-16,9.54,9.51,9.68,9.37,443481.0,427665904.09,-0.83,qfq,1.11046215,0.78925808,40771902793.55
002202.SZ,002202,金风科技,2024-10-17,9.51,9.3,9.64,9.27,364216.0,348252733.07,-2.21,qfq,1.08629665,0.77208251,39884638587.68
002202.SZ,002202,金风科技,2024-10-18,9.29,9.68,9.89,9.24,619255.0,602370280.52,4.09,qfq,1.13002469,0.8031621,41490164293.54
002202.SZ,002202,金风科技,2024-10-21,9.7,9.88,10.02,9.62,635582.0,634620840.48,2.07,qfq,1.15303945,0.81951978,42335177822.94
002202.SZ,002202,金风科技,2024-10-22,9.87,10.52,10.64,9.8,1003346.0,1054761321.38,6.48,qfq,1.22668668,0.87186436,45039221117.02
002202.SZ,002202,金风科技,2024-10-23,10.52,10.98,11.28,10.52,1435271.0,1587855109.24,4.37,qfq,1.27962063,0.90948703,46982752234.64
002202.SZ,002202,金风科技,2024-10-24,10.91,10.66,10.91,10.61,663626.0,722149643.62,-2.91,qfq,1.24279701,0.88331474,45630730587.6
002202.SZ,002202,金风科技,2024-10-25,10.63,10.86,11.01,10.61,614510.0,676566532.57,1.88,qfq,1.26581177,0.89967242,46475744117.0
